trial_number,loss,latent_dim,int1_dim,int2_dim,int3_dim,int4_dim,dropout_rate,kl_beta,alpha_lrelu,momentum,initial_lr,decay_steps,decay_rate
301.0,0.17593905329704285,17.0,428.0,33.0,78.0,64.0,0.3653778122259712,1.0,0.3002507295751663,0.7003248822330077,0.016408414259077943,171.0,0.9882500919641154
302.0,0.14672693610191345,17.0,479.0,40.0,75.0,60.0,0.35657105937393896,1.0,0.05191754269968085,0.7229008373975708,0.03222821160699399,169.0,1.0340214594067778
303.0,0.14169326424598694,18.0,410.0,44.0,77.0,67.0,0.34884678561973953,1.0,0.29449980917995483,0.6657364555915045,0.04423444168255421,172.0,1.0540185928841368
304.0,0.13471363484859467,18.0,439.0,38.0,77.0,67.0,0.35252484544033735,1.0,0.29007094569461406,0.6610569279888816,0.02713136726242255,176.0,1.0531363559511369
305.0,0.1213531568646431,16.0,414.0,54.0,80.0,69.0,0.36276577161359147,1.0,0.2813510205382058,0.6647014524126565,0.04797748417952908,177.0,1.1670757644483531
306.0,0.17233431339263916,19.0,412.0,57.0,82.0,68.0,0.3692768148546275,1.0,0.2855487952969199,0.665512535402621,0.04141956569048832,177.0,1.1686077006864328
307.0,0.14995695650577545,21.0,420.0,43.0,80.0,70.0,0.379302882254206,1.0,0.2723341265873079,0.5964119631260432,0.028586120864062297,176.0,1.0304094352677193
308.0,0.15130922198295593,22.0,412.0,53.0,84.0,41.0,0.36430930213413415,1.0,0.28041968868951095,0.6591022845592136,0.040613090294566064,178.0,1.0413577123874211
309.0,0.17715521156787872,20.0,449.0,50.0,79.0,65.0,0.3500926299718988,1.0,0.2898245087675285,0.637614590093645,0.04903213271645797,179.0,1.0533582192973794
310.0,0.1465091109275818,19.0,396.0,39.0,77.0,69.0,0.3585185470223235,1.0,0.27244932033056374,0.6554319921570355,0.03365113354853352,181.0,1.162919999006741
311.0,0.17179611325263977,18.0,390.0,44.0,81.0,67.0,0.33193723874798214,1.0,0.28906594121127144,0.6677878621830994,0.06473581591382066,173.0,1.1789046213531424
312.0,0.1685762107372284,18.0,403.0,49.0,77.0,72.0,0.3459794111314179,1.0,0.29381610214694237,0.6282419731987262,0.0360926519768657,174.0,1.0638261047092
313.0,0.15209782123565674,17.0,433.0,40.0,72.0,50.0,0.37563032210800923,1.0,0.2786422110089828,0.6478378547860153,0.03129640871381026,84.0,1.0238623308072428
314.0,0.15386977791786194,29.0,406.0,55.0,74.0,66.0,0.3371106047211654,1.0,0.304623835849633,0.6612335533043341,0.023484191193345605,175.0,1.0410250065194464
315.0,0.16810284554958344,17.0,468.0,46.0,87.0,100.0,0.38526442612876194,1.0,0.26286169562863043,0.6772324350103354,0.04676078959493901,170.0,1.0558697492207285
316.0,0.17250867187976837,16.0,255.0,43.0,0.0,0.0,0.3629455969060752,1.0,0.2773995143142337,0.6587107314221384,0.030914467339453137,180.0,1.1951621013800429
317.0,0.13758641481399536,18.0,426.0,32.0,79.0,96.0,0.35219319952062017,1.0,0.2918010016235466,0.6897114594480724,0.02769322368017446,176.0,1.046653752718504
318.0,0.15759600698947906,20.0,438.0,32.0,79.0,94.0,0.35434987110194477,1.0,0.2939302584008159,0.6865676520909518,0.02831986636877414,176.0,1.0476695025710718
319.0,0.1428186595439911,19.0,421.0,38.0,82.0,98.0,0.34713744817219305,1.0,0.307760247797505,0.6734498055525867,0.024950025973723276,167.0,1.0316318225670813
320.0,0.1507074385881424,19.0,422.0,32.0,80.0,92.0,0.3471196798533331,1.0,0.30687357654728087,0.6752558759859194,0.03718656650535451,171.0,1.0244799801452806
321.0,0.13812419772148132,18.0,427.0,37.0,87.0,97.0,0.3402602944543832,1.0,0.3159488445709777,0.670769004043361,0.024908349169236194,167.0,1.0323671830387253
322.0,0.15004540979862213,18.0,423.0,37.0,90.0,97.0,0.33208894534425,1.0,0.31444758281305724,0.6433933141138892,0.025855264924632033,167.0,1.0320812260129324
323.0,0.12947911024093628,18.0,440.0,37.0,87.0,96.0,0.3394448802918365,1.0,0.32416773580045105,0.6259496129052031,0.026525957615714853,171.0,1.0367547893414961
324.0,0.17700572311878204,17.0,448.0,38.0,93.0,95.0,0.337638548540316,1.0,0.32301176883386284,0.6545317814631655,0.03172014827787705,174.0,1.0158367668898036
325.0,0.12266252189874649,18.0,428.0,32.0,89.0,102.0,0.32715642208274825,1.0,0.3345150753605564,0.6158398445552551,0.027538409967922412,177.0,1.0385337669369903
326.0,0.17095226049423218,18.0,441.0,36.0,89.0,99.0,0.32638797357427196,1.0,0.33046563659458805,0.6163344395187952,0.026920892465957035,178.0,1.0415572953617471
327.0,0.1659746617078781,18.0,430.0,42.0,89.0,100.0,0.399105326828411,1.0,0.3190504413656483,0.609046010391579,0.02849288947496665,183.0,1.0385817334612157
328.0,0.1754734367132187,17.0,408.0,36.0,93.0,37.0,0.3296695765691362,1.0,0.3437241334905164,0.6314067787803626,0.03492970148172973,179.0,1.0268685934739132
329.0,0.14775295555591583,16.0,413.0,32.0,85.0,102.0,0.3387623509006401,1.0,0.31784733298937684,0.644323862940489,0.024281114473705435,172.0,1.0349216463993587
330.0,0.17005644738674164,20.0,446.0,41.0,88.0,106.0,0.36752720385125687,1.0,0.308482209718488,0.6595822675641315,0.022366917744090234,176.0,1.0168669098673147
331.0,0.17460888624191284,19.0,429.0,36.0,86.0,46.0,0.35244170407318853,1.0,0.2959537368900704,0.6162250050033045,0.033574776327136575,174.0,1.0479161617626167
332.0,0.1635027974843979,18.0,460.0,47.0,92.0,110.0,0.3607863268491382,1.0,0.33299181656704313,0.6199365395025574,0.02748640082707258,181.0,1.0603651060502088
333.0,0.16221915185451508,17.0,415.0,39.0,97.0,97.0,0.3260483064237048,1.0,0.31754327352945433,0.6324499881082829,0.04505640623777434,170.0,1.0387259053127902
334.0,0.1582508534193039,16.0,430.0,32.0,95.0,92.0,0.34424084519471554,1.0,0.33758928005664407,0.598522614300404,0.02379293398323447,185.0,1.0103402720473071
335.0,0.15879873931407928,18.0,127.0,0.0,0.0,0.0,0.37368610889792064,1.0,0.2908240165778004,0.6473115751982158,0.05390774984381004,114.0,1.1591385815149444
336.0,0.1589762270450592,17.0,456.0,44.0,83.0,103.0,0.3385089683807674,1.0,0.3218353212198102,0.6674534074452139,0.03977937368052097,137.0,1.0253753532184102
337.0,0.11175218969583511,20.0,422.0,32.0,86.0,63.0,0.35257819635770155,1.0,0.355242455601105,0.6845681590219526,0.03019748863625714,177.0,1.0460995422748687
338.0,0.14832980930805206,20.0,439.0,37.0,85.0,55.0,0.3521472599109992,1.0,0.3485745225738487,0.6863528792694886,0.031702125248782874,173.0,1.0661375215436022
339.0,0.17178280651569366,19.0,400.0,33.0,82.0,62.0,0.3582275723586862,1.0,0.34599740561803327,0.6625945720490308,0.03663597555527053,123.0,1.1697962842162506
340.0,0.16016535460948944,19.0,422.0,41.0,88.0,64.0,0.3656713339714288,1.0,0.2818143315671159,0.6285804405971128,0.02787831896743161,177.0,1.0556275318781134
341.0,0.12717324495315552,18.0,433.0,49.0,86.0,95.0,0.4232519171039793,1.0,0.2995955397127488,0.5849969331456005,0.020297823848630544,170.0,1.0414321602250807
342.0,0.16354738175868988,18.0,434.0,44.0,86.0,58.0,0.43059960409656983,1.0,0.30383666839361323,0.6771295786312277,0.02116485010655466,170.0,1.035316767941763
343.0,0.1800219565629959,21.0,250.0,34.0,0.0,0.0,0.3354724818147905,1.0,0.26879200625101946,0.5996065391823558,0.02059176733900271,174.0,0.86017384596414
344.0,0.15359637141227722,16.0,427.0,51.0,83.0,94.0,0.34375258093540156,1.0,0.28656296395633885,0.5784482208890837,0.02544959010382966,169.0,1.020054222352395
345.0,0.12620890140533447,18.0,442.0,50.0,87.0,95.0,0.44308588467254534,1.0,0.3765919795344171,0.6469551527974768,0.03199897372043056,172.0,1.0415041426331137
346.0,0.16071811318397522,18.0,446.0,54.0,87.0,96.0,0.4354706522960726,1.0,0.35179062161724006,0.644224994354923,0.042664323911460626,172.0,1.042097066383561
347.0,0.13276855647563934,20.0,437.0,50.0,89.0,92.0,0.41994038826454205,1.0,0.3591782661178389,0.585219433921515,0.030369239254293925,175.0,1.026549501367828
348.0,0.14849653840065002,24.0,437.0,48.0,89.0,91.0,0.4180933602208946,1.0,0.37495399369101706,0.6201059090011115,0.032292249888443675,176.0,1.0062255865702048
349.0,0.15038779377937317,20.0,443.0,51.0,91.0,90.0,0.44882289278086407,1.0,0.3614326199994036,0.5625869970992339,0.02975299273118418,177.0,1.024778368298871
350.0,0.15401987731456757,19.0,451.0,60.0,90.0,95.0,0.4129149466470691,1.0,0.35787572659992506,0.5934599136793131,0.038195281217804945,173.0,1.0153779145998736
351.0,0.1505814790725708,21.0,431.0,48.0,87.0,93.0,0.40638590689976667,1.0,0.37091449599175785,0.561040507517016,0.027367578685821146,171.0,1.031143353033985
352.0,0.14897564053535461,20.0,464.0,55.0,95.0,89.0,0.422119584321744,1.0,0.34260858212312645,0.6247202041883334,0.034648578089071916,176.0,1.0288474174980098
353.0,0.1549346148967743,18.0,416.0,39.0,85.0,97.0,0.44703946064967637,1.0,0.3281551379720574,0.6086436055745253,0.045113848797589,169.0,1.0363725902171124
354.0,0.15331925451755524,19.0,425.0,32.0,91.0,94.0,0.43678529580820996,1.0,0.3622280769182848,0.6374282592942322,0.03078038763640443,180.0,0.9970530793762274
355.0,0.16869911551475525,17.0,456.0,46.0,78.0,100.0,0.40444928296994365,1.0,0.3875342216349744,0.6530835023313868,0.023852439648767963,174.0,0.9582568408377202
356.0,0.16858655214309692,16.0,439.0,60.0,88.0,91.0,0.42154364704408065,1.0,0.3343238100247442,0.5878218440244861,0.03616306917483079,171.0,1.1516811964774871
357.0,0.1123024970293045,17.0,419.0,39.0,76.0,98.0,0.38869726318484343,1.0,0.29645030259157795,0.5239523583379063,0.026173983101250194,167.0,1.040245616066048
358.0,0.16303573548793793,22.0,421.0,40.0,76.0,104.0,0.3805170191679807,1.0,0.3113914328043994,0.5199830203017739,0.02720224803793924,168.0,1.041873290666695
359.0,0.14489015936851501,15.0,433.0,240.0,84.0,97.0,0.3853270012588921,1.0,0.2942181308321817,0.5813658017054657,0.023071304748284244,178.0,1.0349209184371337
360.0,0.1597459614276886,18.0,184.0,34.0,0.0,0.0,0.38755083380042327,1.0,0.2983036305837371,0.5100114558512933,0.03143790919684879,168.0,1.0448051090678065
361.0,0.13998530805110931,17.0,477.0,51.0,80.0,102.0,0.37437786421909713,1.0,0.3215627561835552,0.5649405356073562,0.02571806835277311,174.0,1.0242635886116669
362.0,0.17157518863677979,16.0,442.0,54.0,81.0,102.0,0.3764471485413879,1.0,0.3385259908981263,0.6058945219033801,0.025035057712659663,175.0,1.0200417353047082
363.0,0.17479467391967773,17.0,495.0,52.0,86.0,101.0,0.37166115279526046,1.0,0.32460210325327005,0.5639268086079455,0.02099616666454526,178.0,1.0100743531804424
364.0,0.17279310524463654,15.0,452.0,38.0,79.0,15.0,0.3805282072042782,1.0,0.3095020931044343,0.5738419853984191,0.027203372602138735,182.0,1.0199294216731962
365.0,0.15880659222602844,17.0,502.0,48.0,83.0,105.0,0.39443309628338735,1.0,0.3230605928680018,0.5926406051278833,0.029583877296949033,173.0,1.0285495765124275
366.0,0.12779006361961365,16.0,474.0,58.0,93.0,99.0,0.39284579828545596,1.0,0.3838655428132071,0.5534119195956599,0.01976373619728158,166.0,1.0282605877627475
367.0,0.16050148010253906,16.0,494.0,58.0,97.0,98.0,0.39644516423098003,1.0,0.3630307057008587,0.5342206707853911,0.01949284731310983,166.0,1.024902797447153
368.0,0.15052324533462524,15.0,468.0,50.0,95.0,106.0,0.4020892998850496,1.0,0.3900888054036937,0.5478340650032182,0.02326730512841427,170.0,1.0318295170869816
369.0,0.17922455072402954,14.0,477.0,58.0,88.0,124.0,0.3900594719552022,1.0,0.33604457446741665,0.5853765442503667,0.02527113512393906,167.0,1.1678501875637755
370.0,0.15212537348270416,17.0,473.0,43.0,94.0,101.0,0.39397505909122654,1.0,0.00033508452285307966,0.550471615437724,0.018188617370753616,165.0,1.038706719465892
371.0,0.1528262346982956,19.0,255.0,105.0,0.0,0.0,0.4093686445520527,1.0,0.3852470533286609,0.5480221802162201,0.03390116107083911,175.0,1.0106494770802197
372.0,0.11995794624090195,16.0,458.0,63.0,101.0,95.0,0.4101733526573673,1.0,0.35575646186383975,0.5680006181229011,0.02300408533923929,171.0,1.0195869738614816
373.0,0.16025952994823456,15.0,461.0,62.0,100.0,95.0,0.41029975383277284,1.0,0.3523531311844004,0.6111571584833165,0.02131036247227082,170.0,1.002317792264828
374.0,38.23600769042969,16.0,451.0,38.0,102.0,97.0,0.42827436568523336,1.0,0.3740068013895324,0.798224570917862,0.09660451153231993,167.0,1.1796399354385425
375.0,0.17551198601722717,18.0,439.0,32.0,113.0,99.0,0.40355262130996755,1.0,0.35724290837517203,0.5085138515621351,0.00184902034917638,171.0,1.0169723242772681
376.0,0.16655786335468292,14.0,426.0,46.0,105.0,42.0,0.41825876999459144,1.0,0.3708216850444186,0.5906600751682167,0.019381179292986675,165.0,1.1992157126767364
377.0,0.13522200286388397,16.0,440.0,38.0,89.0,53.0,0.3975848945475924,1.0,0.3449598516088796,0.6047655412669684,0.030154967404155582,168.0,1.0343455195254412
378.0,0.15655195713043213,16.0,448.0,36.0,91.0,56.0,0.4112856111342864,1.0,0.34431722884786053,0.5762262017594874,0.030948384948510065,169.0,1.03353622181325
379.0,0.17124837636947632,20.0,433.0,55.0,90.0,54.0,0.39578308226035164,1.0,0.36415125311111896,0.6254748427020412,0.03668071878582422,172.0,1.043303837841954
380.0,0.15359994769096375,17.0,443.0,42.0,92.0,51.0,0.4035838331499751,1.0,0.3549192507158621,0.5984718390869246,0.028449197052694455,168.0,1.02663441969327
381.0,0.1428201049566269,18.0,418.0,32.0,87.0,95.0,0.3899018880449284,1.0,0.34109235391995574,0.601259761994817,0.02221500183053275,177.0,1.038617090926892
382.0,0.16386130452156067,16.0,459.0,61.0,99.0,53.0,0.3995043703081771,1.0,0.39787517271640266,0.5838751034611065,0.056552634674622695,172.0,1.1632702735524605
383.0,0.1693408191204071,19.0,431.0,38.0,112.0,93.0,0.424175211063822,1.0,0.3348519981986652,0.6127575843884625,0.032246195143569266,167.0,1.1850072450539657
384.0,0.17542237043380737,17.0,417.0,46.0,89.0,63.0,0.4654024975508557,1.0,0.34814818511890677,0.6247644283833714,0.001503083468988872,179.0,1.1744614939749587
385.0,0.15280790627002716,18.0,444.0,36.0,84.0,99.0,0.4194755570254416,1.0,0.3737834939199862,0.5286935877215472,0.039651986493148654,72.0,1.018371199363488
386.0,0.14850066602230072,23.0,457.0,41.0,93.0,57.0,0.3889404670994101,1.0,0.30200806448288675,0.5732889569645306,0.019070948054606508,165.0,1.0305081392980413
387.0,0.16033624112606049,16.0,427.0,49.0,107.0,65.0,0.4192075753209128,1.0,0.3496647392344729,0.5498284942791751,0.02798096989433664,174.0,1.0456635002120391
388.0,0.15729282796382904,19.0,437.0,55.0,86.0,9.0,0.4063017901951901,1.0,0.26528119472055117,0.6405449800572888,0.07923452965674284,170.0,1.0372140661420568
389.0,0.14968189597129822,13.0,127.0,0.0,0.0,0.0,0.38366732467756637,1.0,0.31339221806430273,0.5581854432985738,0.03478387991950254,176.0,1.052975067288259
390.0,0.1505666971206665,17.0,468.0,43.0,89.0,60.0,0.4310482054800192,1.0,0.2792421558058723,0.78438292555274,0.01705497002068901,141.0,1.0105939848892351
391.0,0.15985573828220367,41.0,101.0,110.0,0.0,0.0,0.4138387882734222,1.0,0.36710501870589407,0.4979469410601998,0.048673823944754994,164.0,1.0273711634905927
392.0,0.1274206042289734,27.0,410.0,65.0,85.0,95.0,0.4382880295196907,1.0,0.3559336463622429,0.5735202668226536,0.02270875206253145,169.0,1.0453397544484793
393.0,0.17257459461688995,28.0,389.0,62.0,87.0,96.0,0.4381400926229494,1.0,0.35909698833311193,0.5685664128438154,0.02350937063286539,171.0,1.046075140231807
394.0,0.17282608151435852,36.0,401.0,66.0,91.0,88.0,0.4497499531616112,1.0,0.15445464905682493,0.5340630495196279,0.026138471853439968,174.0,1.0401938044906094
395.0,0.14339278638362885,33.0,411.0,56.0,84.0,93.0,0.44084365867322156,1.0,0.3802721549913704,0.5394066328595325,0.020645370843412378,182.0,1.057829211308364
396.0,0.1580987274646759,20.0,420.0,32.0,85.0,99.0,0.42677937147711476,1.0,0.2525515079774743,0.572735133880275,0.03083313719363584,168.0,1.0522249208990988
397.0,0.1221093162894249,18.0,403.0,64.0,87.0,91.0,0.43299165328851297,1.0,0.4967318105825955,0.5890903429955062,0.02231447856728567,179.0,1.0343048979728722
398.0,0.1368837207555771,26.0,397.0,69.0,82.0,21.0,0.4413616154702357,1.0,0.46979443094131274,0.5925229007541902,0.021680934223749088,180.0,1.044938070912812
399.0,0.17672009766101837,27.0,384.0,70.0,84.0,91.0,0.43111772967568457,1.0,0.3520920119318526,0.5884703072134334,0.02055818047309416,182.0,0.8016894884885535
400.0,0.1171092614531517,24.0,391.0,67.0,82.0,86.0,0.44723076825754315,1.0,0.4863214908565698,0.5834051773566942,0.018816966844081757,180.0,1.036496812649048
401.0,0.1581052541732788,25.0,384.0,75.0,82.0,21.0,0.4431026909319225,1.0,0.4560705255821878,0.5835082066595577,0.018268667815811126,185.0,1.0196779663871414
402.0,0.1640191376209259,26.0,394.0,69.0,81.0,88.0,0.45104818904382604,1.0,0.4930646469500883,0.5972931009648071,0.021703877561930325,180.0,1.0358413875352486
403.0,0.15365321934223175,26.0,390.0,64.0,86.0,34.0,0.45403887470500826,1.0,0.49199229096563346,0.6058908112159063,0.017256117193003368,182.0,1.0247303864998882
404.0,0.16325053572654724,27.0,406.0,63.0,89.0,27.0,0.42822150148829,1.0,0.4914378057092336,0.5743329544124981,0.022588746740049504,180.0,1.0048188889274545
405.0,0.17567536234855652,21.0,399.0,79.0,84.0,19.0,0.4399478206400702,1.0,0.4777093834222469,0.5880281796654472,0.00041077638118640537,108.0,1.034430313102216
406.0,0.17243221402168274,27.0,377.0,66.0,81.0,92.0,0.45629486048447326,1.0,0.4721832505125684,0.5602413077461323,0.019401764219637626,178.0,0.9886435995070262
407.0,0.14146192371845245,23.0,405.0,60.0,87.0,86.0,0.43792308679877984,1.0,0.3975569037643669,0.6075257268169257,0.040488647535336854,185.0,1.0603508184898973
408.0,0.13912899792194366,29.0,399.0,70.0,126.0,26.0,0.4446864211958999,1.0,0.4818098743949487,0.5524173841783724,0.023946276667421152,177.0,1.0446114920943923
409.0,0.1417621374130249,22.0,408.0,66.0,83.0,89.0,0.4329919704579062,1.0,0.46641033494010303,0.577562774135588,0.029261427624537803,179.0,1.0273578802665921
410.0,0.17676705121994019,26.0,389.0,90.0,96.0,93.0,0.44398291623259556,1.0,0.4678170717002076,0.5671049558920884,0.017299175219387928,63.0,1.1889131491930378
411.0,0.16313499212265015,25.0,371.0,58.0,92.0,85.0,0.46264679854145807,1.0,0.49766687905319734,0.5937006872176543,0.020810830347765628,183.0,1.0144051734705868
412.0,0.15468741953372955,31.0,397.0,53.0,90.0,90.0,0.45857486323314645,1.0,0.42389921249292645,0.6181367503671152,0.037175955953760345,174.0,1.0387254579084515
413.0,0.17094197869300842,28.0,414.0,75.0,86.0,70.0,0.4788609268147879,1.0,0.4493407761605795,0.5847868252290603,0.05042029303357705,177.0,1.0507959495101813
414.0,0.150737002491951,16.0,456.0,72.0,88.0,95.0,0.424436639591162,1.0,0.48713506683750746,0.603004431476263,0.07967692632595438,172.0,1.1570985267796154
415.0,0.16115133464336395,24.0,405.0,64.0,76.0,61.0,0.43505788996970396,1.0,0.49895159734098077,0.8231022491626161,0.02571467537961963,180.0,1.0634337667981217
416.0,0.15321995317935944,22.0,414.0,59.0,81.0,91.0,0.44335905450662283,1.0,0.48741131949615885,0.5663923045862461,0.023210546692783628,174.0,1.0302869126002878
417.0,0.15374594926834106,15.0,389.0,47.0,84.0,108.0,0.42748014876572177,1.0,0.4992082883415785,0.5426525909934026,0.015515959786492966,91.0,1.0177329887746893
418.0,0.15820476412773132,28.0,447.0,51.0,93.0,94.0,0.4520808445640467,1.0,0.36661556263015876,0.6280347280197893,0.061364970603161775,170.0,1.040912955232551
419.0,0.1495138257741928,19.0,196.0,68.0,0.0,0.0,0.4125173605256828,1.0,0.4571583155049479,0.7935329586135141,0.01901207675038645,176.0,1.1756255796520563
420.0,0.15097370743751526,38.0,434.0,151.0,89.0,103.0,0.47133709167216475,1.0,0.3780760424127045,0.48326713616334105,0.03367910105998229,184.0,1.0517554712511668
421.0,0.1502837836742401,17.0,380.0,82.0,79.0,68.0,0.39811841159869843,1.0,0.3322936438792802,0.5275033820170411,0.029333406791030074,179.0,1.091153303591831
422.0,0.16046248376369476,24.0,470.0,58.0,100.0,99.0,0.4162955032378699,1.0,0.3434741240882498,0.5608818218077353,0.04659027874159257,171.0,1.067545554075089
423.0,0.17774491012096405,16.0,418.0,251.0,86.0,65.0,0.43584149626371355,1.0,0.4743209376169637,0.6135623317961837,0.00010735546928916375,175.0,1.0241267811900956
424.0,0.1313946545124054,15.0,397.0,45.0,107.0,24.0,0.4250956437239917,1.0,0.3546486465487845,0.581153335930136,0.025769877160509026,173.0,1.0344642661821868
425.0,0.15393580496311188,14.0,439.0,45.0,114.0,88.0,0.4245687097150695,1.0,0.42926760809266196,0.5712466356021939,0.027139225382646053,172.0,1.0007968537145981
426.0,0.15709319710731506,15.0,425.0,50.0,110.0,62.0,0.4018287962830657,1.0,0.4059002085195149,0.5538684019411159,0.034448996846133124,168.0,1.033181478826205
427.0,0.15776680409908295,15.0,118.0,0.0,0.0,0.0,0.40925438521129004,1.0,0.3588336939828668,0.5386866260374426,0.001346414244621918,173.0,1.1936159169833636
428.0,0.1671973168849945,17.0,454.0,42.0,101.0,58.0,0.5943158798047716,1.0,0.4333893756133679,0.5818502433651,0.0028751393222431,170.0,1.0257184978636198
429.0,0.16875344514846802,13.0,406.0,46.0,105.0,97.0,0.369173225264818,1.0,0.3778624686254529,0.646532289799119,0.039061567300376354,131.0,1.0111739721133866
430.0,0.1720365732908249,16.0,445.0,38.0,76.0,48.0,0.4162332282403296,1.0,0.38965079875014497,0.7730720736505655,0.025359484343550263,166.0,0.9112268028964353
431.0,0.17977696657180786,15.0,415.0,54.0,91.0,93.0,0.3808357332416029,1.0,0.35376071111540613,0.6327056668171207,0.0312198938429464,176.0,1.1670209205504891
432.0,0.14873568713665009,14.0,434.0,41.0,88.0,11.0,0.42407140930653286,1.0,0.36683091959811714,0.515696279135332,0.016860187719694626,170.0,1.036344222249364
433.0,0.180327907204628,18.0,463.0,49.0,103.0,96.0,0.3303679378086817,1.0,0.34172891880315637,0.807369681215997,0.00252338760261969,164.0,1.019786445569772
434.0,0.16886521875858307,17.0,146.0,100.0,0.0,0.0,0.38955952311307274,1.0,0.41564543778402036,0.5993132493882561,0.04301264229863349,173.0,0.9741628265121293
435.0,0.1511625498533249,20.0,424.0,38.0,109.0,91.0,0.35986844550387553,1.0,0.3278709848329336,0.47138922508236214,0.023557279223114028,167.0,1.1866940729797981
436.0,0.14808596670627594,16.0,370.0,44.0,108.0,100.0,0.4314257381367505,1.0,0.44295378137888863,0.7663526240083368,0.029370612068273273,177.0,1.0309299273321773
437.0,0.16080811619758606,21.0,488.0,54.0,74.0,87.0,0.4066892451061722,1.0,0.4078057898536408,0.579564145109573,0.019819458919349223,169.0,1.0579588137112625
438.0,0.12563171982765198,19.0,451.0,46.0,78.0,71.0,0.36824789444876865,1.0,0.38520291296662423,0.615066955514108,0.026146848052560227,174.0,1.042661216356042
439.0,0.14383329451084137,19.0,485.0,47.0,78.0,71.0,0.37689093095061316,1.0,0.38283331307643587,0.6189359821612971,0.026315128174853552,173.0,1.042853379049302
440.0,0.1680576503276825,20.0,453.0,50.0,76.0,67.0,0.36402740097200015,1.0,0.3937175700318895,0.6077587482034364,0.032648161559305076,170.0,1.050372402240336
441.0,0.14823177456855774,19.0,463.0,42.0,98.0,69.0,0.3699859227657727,1.0,0.4414932571884074,0.636732343280526,0.06578421450940213,175.0,1.0105765610548691
442.0,0.16559088230133057,18.0,443.0,37.0,79.0,65.0,0.3528781252493161,1.0,0.40215895854484596,0.75580942506398,0.02285897092607837,165.0,0.9979653961026105
443.0,0.16555707156658173,18.0,474.0,45.0,83.0,73.0,0.35772988184473975,1.0,0.38358240862920784,0.6528474224079828,0.02610232328484162,172.0,0.9830964270888147
444.0,0.17198532819747925,17.0,394.0,51.0,106.0,64.0,0.3947013741233595,1.0,0.36545137524798205,0.8278339809316198,0.001992626246778386,168.0,1.0369455643608332
445.0,0.16947272419929504,19.0,450.0,57.0,75.0,68.0,0.3762682122387239,1.0,0.407682252723035,0.5580679142803431,0.0298376504494066,164.0,1.022061004196275
446.0,0.14829759299755096,21.0,435.0,40.0,80.0,62.0,0.3692550888805089,1.0,0.41757163062119873,0.6215192781535172,0.019043390340313986,174.0,1.0671901858489927
447.0,0.16715741157531738,17.0,383.0,36.0,95.0,54.0,0.24665928056586134,1.0,0.3536073780596313,0.411107045172161,0.05218306950375753,169.0,1.046403540710555
448.0,0.1239309087395668,18.0,409.0,96.0,119.0,71.0,0.38200883677636815,1.0,0.4815401288408705,0.588622005521512,0.0365382552613113,177.0,1.0305265779213166
449.0,0.17935451865196228,20.0,408.0,94.0,119.0,74.0,0.38290061683916604,1.0,0.48154977769605795,0.5874349916038882,0.03806554780936161,178.0,1.0533941436244139
450.0,0.16471529006958008,19.0,400.0,63.0,90.0,70.0,0.3844436107644874,1.0,0.4833559486968681,0.5980324797003459,0.036813954246337606,176.0,1.182470947423099
451.0,0.14537313580513,18.0,417.0,47.0,84.0,66.0,0.3898106007308296,1.0,0.37492434088667076,0.5707000186317333,0.03396608345219236,179.0,1.0387571129381195
452.0,0.16899237036705017,18.0,423.0,53.0,93.0,60.0,0.361089961334052,1.0,0.01618754941578468,0.5849308161787451,0.04384421664364646,173.0,1.0302484363598816
453.0,0.14877887070178986,19.0,392.0,42.0,127.0,72.0,0.37334834967593405,1.0,0.0060680541652373375,0.6058585141912501,0.0277812273705656,176.0,1.0556822649049198
454.0,0.17536109685897827,17.0,409.0,60.0,117.0,95.0,0.2557035484488027,1.0,0.3390418234062892,0.5766156009002434,0.021875248890504455,171.0,0.931632701330092
455.0,0.1766318529844284,20.0,429.0,36.0,86.0,71.0,0.36513596807324467,1.0,0.36718396386157304,0.5882498052489025,0.031103501214643062,182.0,1.195179377252099
456.0,0.14458368718624115,18.0,444.0,46.0,78.0,98.0,0.23898418326802484,1.0,0.46167901575285086,0.553214867687652,0.024458385094439646,178.0,1.0157855391851134
457.0,0.15534190833568573,17.0,400.0,32.0,81.0,103.0,0.3781180100916585,1.0,0.3480731445000141,0.6115125694328963,0.015828390695146046,174.0,1.0419208912754447
458.0,0.16440729796886444,19.0,458.0,87.0,88.0,67.0,0.42139176977120907,1.0,0.39156954962122625,0.5945429260603664,0.027778102430537594,167.0,0.9672659151833282
459.0,0.09862842410802841,16.0,416.0,52.0,85.0,63.0,0.395303661487269,1.0,0.44084625544690803,0.5432507980817678,0.019778080740509532,172.0,1.0692000651296016
460.0,0.1622435748577118,11.0,415.0,55.0,120.0,32.0,0.3949545832794767,1.0,0.3579316710884222,0.543096214834906,0.019306945415067094,176.0,1.0747402171623626
461.0,0.15021952986717224,15.0,422.0,51.0,85.0,64.0,0.4021926795863391,1.0,0.4724601175425214,0.5383582677908719,0.01683216876545302,165.0,1.0649658351753495
462.0,0.1572088897228241,16.0,407.0,59.0,90.0,75.0,0.3888307642769908,1.0,0.4818555702949452,0.5647838412302116,0.02110172957929967,169.0,1.0686916200417333
